IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,175,8.23
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,138,8.23
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,104,8.23
8.222.227.191,2087,2087,true,SIN,Asia Pacific,Singapore,76,8.23
8.219.122.55,2096,2096,true,SIN,Asia Pacific,Singapore,163,8.23
47.236.94.113,2095,2095,false,SIN,Asia Pacific,Singapore,11,8.23
8.222.221.90,8080,8080,false,SIN,Asia Pacific,Singapore,10,8.23
47.236.201.98,2087,2087,true,SIN,Asia Pacific,Singapore,168,8.22
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,8.22
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,3,8.22
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,13,8.22
47.245.58.175,2082,2082,false,NRT,Asia Pacific,Tokyo,75,8.22
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.22
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,23,8.21
8.219.249.38,2082,2082,false,SIN,Asia Pacific,Singapore,13,8.21
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,8.21
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,73,8.20
47.236.194.67,2096,2096,true,SIN,Asia Pacific,Singapore,155,8.20
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,74,8.20
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,14,8.20
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,19,8.20
47.236.7.206,8443,8443,true,SIN,Asia Pacific,Singapore,57,8.20
8.222.188.56,2087,2087,true,SIN,Asia Pacific,Singapore,16,8.19
8.222.154.50,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.19
8.219.1.92,2087,2087,true,SIN,Asia Pacific,Singapore,82,8.19
47.245.52.153,8443,8443,true,NRT,Asia Pacific,Tokyo,204,8.19
47.91.16.198,2082,2082,false,NRT,Asia Pacific,Tokyo,75,8.19
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,133,8.19
8.219.70.117,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.19
8.209.243.137,2082,2082,false,NRT,Asia Pacific,Tokyo,73,8.18
47.91.24.56,8880,8880,false,NRT,Asia Pacific,Tokyo,80,8.18
47.245.39.28,2086,2086,false,NRT,Asia Pacific,Tokyo,81,8.18
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,8.18
47.236.156.14,8080,8080,false,SIN,Asia Pacific,Singapore,14,8.18
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.18
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.18
47.236.198.189,8880,8880,false,SIN,Asia Pacific,Singapore,16,8.17
47.74.8.238,2096,2096,true,NRT,Asia Pacific,Tokyo,99,8.17
8.219.172.128,2087,2087,true,SIN,Asia Pacific,Singapore,93,8.17
47.245.37.98,8880,8880,false,NRT,Asia Pacific,Tokyo,75,8.16
47.245.12.122,2082,2082,false,NRT,Asia Pacific,Tokyo,73,8.16
8.219.101.138,2083,2083,true,SIN,Asia Pacific,Singapore,130,8.16
47.245.54.98,2086,2086,false,NRT,Asia Pacific,Tokyo,77,8.16
8.219.53.222,80,80,false,SIN,Asia Pacific,Singapore,2,8.16
8.219.247.203,2052,2052,false,SIN,Asia Pacific,Singapore,15,8.16
47.236.161.110,8443,8443,true,SIN,Asia Pacific,Singapore,204,8.16
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.15
8.222.252.123,2083,2083,true,SIN,Asia Pacific,Singapore,166,8.15
8.222.221.197,2096,2096,true,SIN,Asia Pacific,Singapore,132,8.15
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,58,8.15
8.219.110.88,2087,2087,true,SIN,Asia Pacific,Singapore,97,8.15
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,18,8.15
47.91.22.115,8080,8080,false,NRT,Asia Pacific,Tokyo,77,8.15
47.245.62.84,2083,2083,true,NRT,Asia Pacific,Tokyo,103,8.14
8.219.213.84,2096,2096,true,SIN,Asia Pacific,Singapore,121,8.14
47.91.21.127,80,80,false,NRT,Asia Pacific,Tokyo,75,8.14
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,177,8.14
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,8.13
47.245.37.12,2052,2052,false,NRT,Asia Pacific,Tokyo,73,8.13
8.219.78.222,8443,8443,true,SIN,Asia Pacific,Singapore,86,8.13
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,254,8.13
47.251.74.226,443,443,true,LAX,North America,Los Angeles,228,8.13
8.222.172.23,2086,2086,false,SIN,Asia Pacific,Singapore,5,8.13
47.245.41.84,2053,2053,true,NRT,Asia Pacific,Tokyo,219,8.13
47.245.58.250,2052,2052,false,NRT,Asia Pacific,Tokyo,89,8.12
47.245.52.165,2087,2087,true,NRT,Asia Pacific,Tokyo,200,8.12
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,11,8.12
8.219.161.129,2083,2083,true,SIN,Asia Pacific,Singapore,104,8.12
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,14,8.12
8.218.119.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,8.12
8.222.144.219,2052,2052,false,SIN,Asia Pacific,Singapore,20,8.12
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,7,8.11
8.219.147.58,2053,2053,true,SIN,Asia Pacific,Singapore,101,8.11
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,153,8.11
47.236.12.73,2086,2086,false,SIN,Asia Pacific,Singapore,17,8.11
8.219.245.232,8080,8080,false,SIN,Asia Pacific,Singapore,6,8.11
47.245.42.162,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.11
8.219.113.232,2087,2087,true,SIN,Asia Pacific,Singapore,185,8.11
8.222.221.109,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.11
47.245.37.41,8080,8080,false,NRT,Asia Pacific,Tokyo,81,8.10
8.219.106.15,80,80,false,SIN,Asia Pacific,Singapore,12,8.10
8.219.60.54,443,443,true,SIN,Asia Pacific,Singapore,66,8.10
47.245.34.36,2087,2087,true,NRT,Asia Pacific,Tokyo,238,8.10
47.245.41.169,8443,8443,true,NRT,Asia Pacific,Tokyo,201,8.10
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,28,8.09
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,28,8.09
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,108,8.09
47.245.56.207,8080,8080,false,NRT,Asia Pacific,Tokyo,111,8.09
8.219.82.177,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.09
8.219.81.50,2053,2053,true,SIN,Asia Pacific,Singapore,116,8.09
47.245.10.156,2087,2087,true,NRT,Asia Pacific,Tokyo,151,8.08
8.219.121.87,2053,2053,true,SIN,Asia Pacific,Singapore,87,8.08
47.245.93.74,2052,2052,false,SIN,Asia Pacific,Singapore,13,8.08
8.222.211.124,2096,2096,true,SIN,Asia Pacific,Singapore,68,8.08
8.219.63.66,2083,2083,true,SIN,Asia Pacific,Singapore,169,8.08
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,8.07
47.245.84.155,2095,2095,false,SIN,Asia Pacific,Singapore,18,8.07
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,158,8.07
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,134,8.07
47.236.147.146,8080,8080,false,SIN,Asia Pacific,Singapore,21,8.07
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,15,8.07
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,6,8.07
47.245.33.163,2082,2082,false,NRT,Asia Pacific,Tokyo,81,8.07
47.245.62.84,2095,2095,false,NRT,Asia Pacific,Tokyo,88,8.06
47.245.62.84,2096,2096,true,NRT,Asia Pacific,Tokyo,240,8.06
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,79,8.06
8.219.175.127,8080,8080,false,SIN,Asia Pacific,Singapore,2,8.06
8.209.240.227,2083,2083,true,NRT,Asia Pacific,Tokyo,153,8.05
47.245.11.62,8443,8443,true,NRT,Asia Pacific,Tokyo,145,8.05
47.245.62.84,8443,8443,true,NRT,Asia Pacific,Tokyo,145,8.04
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,100,8.04
47.236.156.14,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.04
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,68,8.04
8.222.249.98,8880,8880,false,SIN,Asia Pacific,Singapore,15,8.04
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.04
47.245.40.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,180,8.04
47.236.171.20,8880,8880,false,SIN,Asia Pacific,Singapore,26,8.04
47.245.42.210,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.04
47.245.54.140,2095,2095,false,NRT,Asia Pacific,Tokyo,78,8.03
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,73,8.03
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.03
47.91.17.102,2095,2095,false,NRT,Asia Pacific,Tokyo,80,8.03
47.245.118.197,2053,2053,true,SIN,Asia Pacific,Singapore,78,8.03
47.236.192.198,2086,2086,false,SIN,Asia Pacific,Singapore,35,8.03
8.222.249.98,8080,8080,false,SIN,Asia Pacific,Singapore,6,8.03
47.245.37.94,2083,2083,true,NRT,Asia Pacific,Tokyo,120,8.03
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,8.03
8.219.215.12,8080,0,false,SIN,Asia Pacific,Singapore,21,8.03
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,49,8.03
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,7,8.03
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,25,8.02
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,85,8.02
8.219.141.174,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.02
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,24,8.01
8.219.43.243,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.01
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,177,8.01
8.209.255.195,2082,2082,false,HKG,Asia Pacific,Hong Kong,160,8.01
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,102,8.01
8.219.104.242,2087,2087,true,SIN,Asia Pacific,Singapore,82,8.01
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.01
8.209.222.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,162,8.01
8.222.213.221,8443,8443,true,SIN,Asia Pacific,Singapore,78,8.00
8.219.134.63,2087,2087,true,SIN,Asia Pacific,Singapore,79,8.00
47.245.82.208,2083,2083,true,SIN,Asia Pacific,Singapore,51,8.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,6,8.00
47.245.37.89,2083,2083,true,NRT,Asia Pacific,Tokyo,222,8.00
8.222.219.252,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.00
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,88,8.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,8.00
8.222.187.107,2095,2095,false,SIN,Asia Pacific,Singapore,27,8.00
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,8.00
47.236.88.181,8880,8880,false,SIN,Asia Pacific,Singapore,30,8.00
8.219.208.69,2053,2053,true,SIN,Asia Pacific,Singapore,160,7.99
8.222.210.182,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.99
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,24,7.99
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.99
8.219.156.148,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.99
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.99
8.219.250.239,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.99
47.245.52.153,2053,2053,true,NRT,Asia Pacific,Tokyo,207,7.98
47.236.12.73,8443,8443,true,SIN,Asia Pacific,Singapore,103,7.98
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,177,7.98
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,22,7.98
47.91.29.108,2096,2096,true,NRT,Asia Pacific,Tokyo,110,7.98
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,93,7.97
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,7,7.97
47.237.9.179,2053,2053,true,SIN,Asia Pacific,Singapore,98,7.97
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,17,7.97
47.245.41.84,2086,2086,false,NRT,Asia Pacific,Tokyo,74,7.97
47.245.59.133,2082,2082,false,NRT,Asia Pacific,Tokyo,95,7.97
8.222.252.150,2053,2053,true,SIN,Asia Pacific,Singapore,102,7.97
47.245.53.50,2087,2087,true,NRT,Asia Pacific,Tokyo,215,7.97
8.219.102.252,443,443,true,SIN,Asia Pacific,Singapore,173,7.97
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,7.97
8.219.248.47,8080,0,false,SIN,Asia Pacific,Singapore,2,7.97
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,7.97
47.245.28.136,2053,2053,true,NRT,Asia Pacific,Tokyo,117,7.96
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,7.96
47.245.32.215,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.96
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,7.95
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,148,7.95
47.245.113.12,80,80,false,SIN,Asia Pacific,Singapore,5,7.95
8.219.242.208,2083,2083,true,SIN,Asia Pacific,Singapore,160,7.95
8.219.140.229,2096,2096,true,SIN,Asia Pacific,Singapore,138,7.95
47.245.30.144,2087,2087,true,NRT,Asia Pacific,Tokyo,219,7.95
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,7.95
47.236.171.20,8443,8443,true,SIN,Asia Pacific,Singapore,119,7.95
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.95
47.236.192.198,2052,2052,false,SIN,Asia Pacific,Singapore,35,7.95
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,7.95
47.236.172.41,80,80,false,SIN,Asia Pacific,Singapore,26,7.95
8.222.211.124,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.95
47.245.54.58,2083,2083,true,NRT,Asia Pacific,Tokyo,176,7.94
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,7.94
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,7.94
8.219.148.161,2053,2053,true,SIN,Asia Pacific,Singapore,141,7.94
8.219.107.135,2096,2096,true,SIN,Asia Pacific,Singapore,45,7.94
8.222.140.185,2087,2087,true,SIN,Asia Pacific,Singapore,107,7.93
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,116,7.93
8.219.107.135,8443,8443,true,SIN,Asia Pacific,Singapore,128,7.93
8.222.167.8,2096,2096,true,SIN,Asia Pacific,Singapore,100,7.93
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,198,7.93
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,7.93
8.219.253.114,2083,2083,true,SIN,Asia Pacific,Singapore,125,7.93
47.236.166.76,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.92
47.245.4.22,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,7.92
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.92
8.219.77.91,2096,2096,true,SIN,Asia Pacific,Singapore,8,7.92
8.219.240.141,2053,2053,true,SIN,Asia Pacific,Singapore,178,7.92
8.219.56.205,2083,2083,true,SIN,Asia Pacific,Singapore,70,7.92
8.209.241.128,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.92
8.219.139.86,2087,2087,true,SIN,Asia Pacific,Singapore,110,7.92
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,137,7.92
47.245.58.250,8080,8080,false,NRT,Asia Pacific,Tokyo,72,7.92
47.91.16.198,2087,2087,true,NRT,Asia Pacific,Tokyo,114,7.91
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.91
47.245.58.250,2083,2083,true,NRT,Asia Pacific,Tokyo,89,7.91
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,26,7.91
47.236.147.146,2053,2053,true,SIN,Asia Pacific,Singapore,155,7.91
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.90
8.219.172.128,8080,8080,false,SIN,Asia Pacific,Singapore,3,7.90
47.245.37.29,80,80,false,NRT,Asia Pacific,Tokyo,82,7.90
8.219.82.177,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.90
47.245.14.160,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.90
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.90
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,7.90
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,7.90
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,34,7.89
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,7.89
8.210.146.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,7.89
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,46,7.89
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.88
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,29,7.88
8.222.167.8,8080,0,false,SIN,Asia Pacific,Singapore,3,7.88
47.236.79.87,8880,8880,false,SIN,Asia Pacific,Singapore,31,7.88
47.245.62.84,8080,8080,false,NRT,Asia Pacific,Tokyo,88,7.88
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,7.87
8.222.198.105,443,443,true,SIN,Asia Pacific,Singapore,125,7.87
8.219.193.22,2083,2083,true,SIN,Asia Pacific,Singapore,49,7.86
47.245.57.38,2053,2053,true,HKG,Asia Pacific,Hong Kong,189,7.86
47.245.56.50,2096,2096,true,NRT,Asia Pacific,Tokyo,143,7.85
47.245.89.102,2096,2096,true,SIN,Asia Pacific,Singapore,163,7.85
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,11,7.85
8.219.245.232,8880,0,false,SIN,Asia Pacific,Singapore,4,7.85
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.85
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,16,7.84
47.91.21.149,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.84
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,146,7.84
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,30,7.84
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,57,7.84
8.219.90.32,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.84
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.83
47.236.156.14,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.83
8.222.172.23,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.83
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,155,7.83
8.219.53.222,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.83
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.82
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,7.82
47.245.32.215,80,80,false,NRT,Asia Pacific,Tokyo,74,7.82
47.245.53.50,2096,2096,true,NRT,Asia Pacific,Tokyo,174,7.82
8.222.223.34,8443,8443,true,SIN,Asia Pacific,Singapore,88,7.81
47.245.54.140,2082,2082,false,NRT,Asia Pacific,Tokyo,105,7.81
8.222.224.162,2086,2086,false,SIN,Asia Pacific,Singapore,26,7.81
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,149,7.81
8.219.110.88,2096,2096,true,SIN,Asia Pacific,Singapore,169,7.81
47.245.59.188,8080,8080,false,NRT,Asia Pacific,Tokyo,91,7.81
47.236.145.180,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.81
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.80
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,33,7.80
8.209.241.128,8443,8443,true,NRT,Asia Pacific,Tokyo,132,7.80
47.245.54.140,2086,2086,false,NRT,Asia Pacific,Tokyo,80,7.80
47.91.25.66,8443,8443,true,NRT,Asia Pacific,Tokyo,94,7.80
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,42,7.80
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.80
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,219,7.80
47.236.23.135,8880,8880,false,SIN,Asia Pacific,Singapore,28,7.79
47.236.7.13,8443,8443,true,SIN,Asia Pacific,Singapore,76,7.79
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.79
47.245.57.109,2083,2083,true,NRT,Asia Pacific,Tokyo,187,7.79
47.245.56.207,8080,8080,false,NRT,Asia Pacific,Tokyo,87,7.79
47.236.166.184,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.79
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,64,7.78
47.245.10.123,2095,2095,false,NRT,Asia Pacific,Tokyo,73,7.78
47.236.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.78
47.251.74.226,80,80,false,LAX,North America,Los Angeles,187,7.78
8.219.78.222,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.77
8.219.126.3,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.77
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,87,7.77
8.219.253.114,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.77
47.91.25.66,2053,2053,true,NRT,Asia Pacific,Tokyo,75,7.76
47.245.59.188,2086,2086,false,NRT,Asia Pacific,Tokyo,84,7.76
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.76
8.219.70.117,2053,2053,true,SIN,Asia Pacific,Singapore,90,7.76
8.222.252.150,443,443,true,SIN,Asia Pacific,Singapore,122,7.75
47.245.31.0,2086,2086,false,NRT,Asia Pacific,Tokyo,90,7.75
47.245.40.55,80,80,false,HKG,Asia Pacific,Hong Kong,146,7.75
8.219.60.68,2053,2053,true,SIN,Asia Pacific,Singapore,98,7.75
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,32,7.75
8.219.122.96,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.75
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.75
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,7.74
47.245.26.167,8443,8443,true,NRT,Asia Pacific,Tokyo,130,7.74
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.74
47.245.6.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,173,7.74
8.219.70.117,8443,8443,true,SIN,Asia Pacific,Singapore,110,7.74
8.222.221.90,8443,8443,true,SIN,Asia Pacific,Singapore,135,7.74
47.245.84.155,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.74
8.219.90.196,2086,2086,false,SIN,Asia Pacific,Singapore,24,7.73
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,85,7.73
47.245.55.99,2095,2095,false,NRT,Asia Pacific,Tokyo,95,7.73
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,65,7.73
47.91.19.249,2096,2096,true,NRT,Asia Pacific,Tokyo,94,7.73
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.73
8.219.1.92,8443,8443,true,SIN,Asia Pacific,Singapore,66,7.73
47.245.56.29,2083,2083,true,NRT,Asia Pacific,Tokyo,202,7.73
8.222.159.252,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.72
8.219.90.87,8443,8443,true,SIN,Asia Pacific,Singapore,137,7.72
47.236.7.206,2086,2086,false,SIN,Asia Pacific,Singapore,308,7.72
8.222.197.251,443,443,true,SIN,Asia Pacific,Singapore,112,7.72
47.236.94.113,2052,0,false,SIN,Asia Pacific,Singapore,31,7.72
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,7.72
8.219.145.245,2087,2087,true,SIN,Asia Pacific,Singapore,56,7.72
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,12,7.71
8.222.182.10,2095,2095,false,SIN,Asia Pacific,Singapore,61,7.71
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,109,7.71
47.245.57.38,80,80,false,HKG,Asia Pacific,Hong Kong,184,7.71
8.209.242.25,80,80,false,NRT,Asia Pacific,Tokyo,74,7.71
8.209.242.25,2082,2082,false,NRT,Asia Pacific,Tokyo,77,7.71
47.237.9.179,2053,2053,true,SIN,Asia Pacific,Singapore,24,7.71
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,137,7.71
8.222.221.86,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.70
8.219.167.113,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.70
47.245.6.9,80,80,false,HKG,Asia Pacific,Hong Kong,146,7.70
47.236.163.95,80,80,false,SIN,Asia Pacific,Singapore,30,7.70
8.219.84.102,2083,2083,true,SIN,Asia Pacific,Singapore,85,7.70
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.70
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,4,7.70
8.219.123.244,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.70
47.245.28.255,2096,2096,true,NRT,Asia Pacific,Tokyo,85,7.69
8.209.214.157,2096,2096,true,NRT,Asia Pacific,Tokyo,146,7.69
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,7.69
47.236.19.51,80,80,false,SIN,Asia Pacific,Singapore,50,7.69
47.236.7.246,2087,2087,true,SIN,Asia Pacific,Singapore,140,7.69
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,115,7.69
47.245.4.22,2086,2086,false,HKG,Asia Pacific,Hong Kong,147,7.69
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,34,7.68
47.245.41.84,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.68
47.236.166.184,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.68
8.222.255.15,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.68
8.219.103.126,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.68
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.68
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,7.67
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,53,7.67
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.67
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,136,7.67
